title,price,surface,postal_code,city,source,scraped_at,quartier_anonymise,date_anonymisation
Duplex moderne à Valdegour,87398,34,30000,Nîmes,insee,2025-10-09T14:07:32.512818,Quartier_3,2025-11-30T14:07:32.512818
T5+ calme à Puyricard,788166,182,13100,Aix-en-Provence,json_import,2025-07-21T14:07:32.512818,Quartier_4,2025-11-30T14:07:32.512818
Maison calme à Villeboeuf,263982,99,42000,Saint-Étienne,json_import,2025-06-12T14:07:32.512818,Quartier_5,2025-11-30T14:07:32.512818
T4 rénové à Villejean,350536,89,35000,Rennes,csv_import,2025-07-12T14:07:32.512818,Quartier_6,2025-11-30T14:07:32.512818
Appartement calme à Jardin Lecoq,138555,78,63000,Clermont-Ferrand,json_import,2025-10-02T14:07:32.512818,Quartier_7,2025-11-30T14:07:32.512818
Loft moderne à Villejean,115452,35,35000,Rennes,seloger,2025-07-10T14:07:32.512818,Quartier_8,2025-11-30T14:07:32.512818
T3 lumineux à Saint-Cyprien,239574,58,31000,Toulouse,insee,2025-08-26T14:07:32.512818,Quartier_9,2025-11-30T14:07:32.512818
Villa lumineux à Presqu'île,1105748,164,69001,Lyon,leboncoin,2025-11-27T14:07:32.512818,Quartier_10,2025-11-30T14:07:32.512818
Maison bien situé à Dervallières,637338,196,44000,Nantes,seloger,2025-10-09T14:07:32.512818,Quartier_11,2025-11-30T14:07:32.512818
Duplex calme à Valdegour,160872,50,30000,Nîmes,leboncoin,2025-08-15T14:07:32.512818,Quartier_12,2025-11-30T14:07:32.512818
Loft calme à Champratel,50094,33,63000,Clermont-Ferrand,leboncoin,2025-06-30T14:07:32.512818,Quartier_13,2025-11-30T14:07:32.512818
Appartement rénové à Mistral,171645,63,38000,Grenoble,csv_import,2025-10-13T14:07:32.512818,Quartier_14,2025-11-30T14:07:32.512818
T3 rénové à Louvre,1142354,67,75001,Paris,leboncoin,2025-11-12T14:07:32.512818,Quartier_15,2025-11-30T14:07:32.512818
T5+ calme à Centre-ville,648064,185,33000,Bordeaux,csv_import,2025-06-21T14:07:32.512818,Quartier_16,2025-11-30T14:07:32.512818
T5+ rénové à Krutenau,353498,99,67000,Strasbourg,csv_import,2025-07-05T14:07:32.512818,Quartier_17,2025-11-30T14:07:32.512818
T4 moderne à Minimes,159612,63,31000,Toulouse,insee,2025-10-20T14:07:32.512818,Quartier_18,2025-11-30T14:07:32.512818
T2 lumineux à Brazais,109957,46,35000,Rennes,insee,2025-11-15T14:07:32.512818,Quartier_19,2025-11-30T14:07:32.512818
T3 rénové à Wazemmes,241255,65,59000,Lille,insee,2025-09-09T14:07:32.512818,Quartier_20,2025-11-30T14:07:32.512818
Loft rénové à Carmes,66208,22,31000,Toulouse,insee,2025-10-24T14:07:32.512818,Quartier_21,2025-11-30T14:07:32.512818
Studio rénové à Centre-ville,113534,33,29200,Brest,insee,2025-10-01T14:07:32.512818,Quartier_22,2025-11-30T14:07:32.512818
T4 calme à Carmes,216655,66,31000,Toulouse,insee,2025-07-02T14:07:32.512818,Quartier_23,2025-11-30T14:07:32.512818
Studio bien situé à Marais,286320,29,75001,Paris,json_import,2025-11-28T14:07:32.512818,Quartier_24,2025-11-30T14:07:32.512818
Appartement lumineux à Louvre,432939,38,75001,Paris,json_import,2025-08-25T14:07:32.512818,Quartier_25,2025-11-30T14:07:32.512818
T5+ lumineux à Champratel,344532,170,63000,Clermont-Ferrand,leboncoin,2025-10-12T14:07:32.512818,Quartier_26,2025-11-30T14:07:32.512818
T1 lumineux à Centre,59945,21,63000,Clermont-Ferrand,json_import,2025-06-30T14:07:32.512818,Quartier_27,2025-11-30T14:07:32.512818
T5+ calme à Roseraie,368886,188,49000,Angers,csv_import,2025-06-04T14:07:32.512818,Quartier_28,2025-11-30T14:07:32.512818
Studio lumineux à Bastide,100635,16,33000,Bordeaux,leboncoin,2025-06-28T14:07:32.512818,Quartier_29,2025-11-30T14:07:32.512818
Maison moderne à Villejean,261074,90,35000,Rennes,json_import,2025-08-21T14:07:32.512818,Quartier_30,2025-11-30T14:07:32.512818
Villa rénové à Mistral,307095,82,38000,Grenoble,leboncoin,2025-11-06T14:07:32.512818,Quartier_31,2025-11-30T14:07:32.512818
T1 moderne à Vieux-Port,95350,24,13001,Marseille,insee,2025-09-28T14:07:32.512818,Quartier_32,2025-11-30T14:07:32.512818
Villa lumineux à Vieux-Nice,634731,110,06000,Nice,csv_import,2025-07-11T14:07:32.512818,Quartier_33,2025-11-30T14:07:32.512818
Studio rénové à Valdegour,68354,29,30000,Nîmes,leboncoin,2025-10-31T14:07:32.512818,Quartier_34,2025-11-30T14:07:32.512818
Studio lumineux à Villeboeuf,80908,34,42000,Saint-Étienne,csv_import,2025-06-21T14:07:32.512818,Quartier_35,2025-11-30T14:07:32.512818
T2 moderne à Krutenau,147606,46,67000,Strasbourg,json_import,2025-11-05T14:07:32.512818,Quartier_36,2025-11-30T14:07:32.512818
Studio bien situé à Roseraie,71691,24,49000,Angers,csv_import,2025-06-19T14:07:32.512818,Quartier_37,2025-11-30T14:07:32.512818
Duplex bien situé à Presqu'île,432627,93,69001,Lyon,insee,2025-10-06T14:07:32.512818,Quartier_38,2025-11-30T14:07:32.512818
T1 calme à Centre-ville,183620,26,33000,Bordeaux,csv_import,2025-09-11T14:07:32.512818,Quartier_39,2025-11-30T14:07:32.512818
T1 moderne à Celleneuve,67191,17,34000,Montpellier,csv_import,2025-10-27T14:07:32.512818,Quartier_40,2025-11-30T14:07:32.512818
Villa moderne à Esquermes,288571,102,59000,Lille,insee,2025-11-28T14:07:32.512818,Quartier_41,2025-11-30T14:07:32.512818
Studio rénové à Trefilerie,26561,17,42000,Saint-Étienne,seloger,2025-06-21T14:07:32.512818,Quartier_42,2025-11-30T14:07:32.512818
Villa calme à Montchapet,740484,199,21000,Dijon,insee,2025-09-16T14:07:32.512818,Quartier_43,2025-11-30T14:07:32.512818
T5+ calme à Carmes,375574,115,31000,Toulouse,csv_import,2025-10-13T14:07:32.512818,Quartier_44,2025-11-30T14:07:32.512818
T3 lumineux à Mistral,156378,59,38000,Grenoble,csv_import,2025-06-26T14:07:32.512818,Quartier_45,2025-11-30T14:07:32.512818
Appartement rénové à Endoume,137376,39,13001,Marseille,json_import,2025-11-18T14:07:32.512818,Quartier_46,2025-11-30T14:07:32.512818
Maison calme à Le Corbusier,165451,88,42000,Saint-Étienne,csv_import,2025-11-18T14:07:32.512818,Quartier_47,2025-11-30T14:07:32.512818
T5+ rénové à Presqu'île,848932,194,69001,Lyon,seloger,2025-08-31T14:07:32.512818,Quartier_48,2025-11-30T14:07:32.512818
Appartement lumineux à Minimes,283876,83,31000,Toulouse,seloger,2025-06-26T14:07:32.512818,Quartier_49,2025-11-30T14:07:32.512818
Studio calme à Pointe-Rouge,70635,15,13001,Marseille,csv_import,2025-07-14T14:07:32.512818,Quartier_0,2025-11-30T14:07:32.512818
Loft moderne à Saint-Germain,1669889,93,75001,Paris,leboncoin,2025-10-14T14:07:32.512818,Quartier_1,2025-11-30T14:07:32.512818
T4 calme à Montchapet,200121,66,21000,Dijon,json_import,2025-09-06T14:07:32.512818,Quartier_2,2025-11-30T14:07:32.512818
Maison bien situé à Presqu'île,735000,129,69001,Lyon,csv_import,2025-08-03T14:07:32.512818,Quartier_3,2025-11-30T14:07:32.512818
T4 bien situé à Part-Dieu,557235,78,69001,Lyon,json_import,2025-11-19T14:07:32.512818,Quartier_4,2025-11-30T14:07:32.512818
T1 bien situé à Mistral,50881,15,38000,Grenoble,leboncoin,2025-11-29T14:07:32.512818,Quartier_5,2025-11-30T14:07:32.512818
Appartement lumineux à Fourvière,234203,66,69001,Lyon,leboncoin,2025-08-18T14:07:32.512818,Quartier_6,2025-11-30T14:07:32.512818
Villa rénové à Fourvière,541817,102,69001,Lyon,leboncoin,2025-06-04T14:07:32.512818,Quartier_7,2025-11-30T14:07:32.512818
Studio moderne à Puyricard,81743,15,13100,Aix-en-Provence,insee,2025-09-23T14:07:32.512818,Quartier_8,2025-11-30T14:07:32.512818
Appartement bien situé à Jardin Lecoq,251810,97,63000,Clermont-Ferrand,csv_import,2025-06-29T14:07:32.512818,Quartier_9,2025-11-30T14:07:32.512818
T4 calme à Champratel,161394,69,63000,Clermont-Ferrand,seloger,2025-08-29T14:07:32.512818,Quartier_10,2025-11-30T14:07:32.512818
Loft lumineux à Paillon,216184,55,06000,Nice,seloger,2025-08-31T14:07:32.512818,Quartier_11,2025-11-30T14:07:32.512818
T4 bien situé à Bouffay,214634,70,44000,Nantes,csv_import,2025-11-22T14:07:32.512818,Quartier_12,2025-11-30T14:07:32.512818
Maison rénové à Fourvière,743933,120,69001,Lyon,seloger,2025-08-23T14:07:32.512818,Quartier_13,2025-11-30T14:07:32.512818
T5+ lumineux à Fourvière,614531,108,69001,Lyon,leboncoin,2025-06-18T14:07:32.512818,Quartier_14,2025-11-30T14:07:32.512818
Duplex calme à Saint-Michel,390382,72,33000,Bordeaux,insee,2025-09-18T14:07:32.512818,Quartier_15,2025-11-30T14:07:32.512818
Maison rénové à Cleunay,534714,137,35000,Rennes,leboncoin,2025-06-14T14:07:32.512818,Quartier_16,2025-11-30T14:07:32.512818
T2 bien situé à Roseraie,88951,40,49000,Angers,leboncoin,2025-11-01T14:07:32.512818,Quartier_17,2025-11-30T14:07:32.512818
T5+ rénové à Villeboeuf,429889,198,42000,Saint-Étienne,seloger,2025-09-16T14:07:32.512818,Quartier_18,2025-11-30T14:07:32.512818
Appartement rénové à Croix-Rousse,335408,75,69001,Lyon,seloger,2025-11-02T14:07:32.512818,Quartier_19,2025-11-30T14:07:32.512818
Appartement moderne à Yzeure,192794,76,72000,Le Mans,csv_import,2025-06-03T14:07:32.512818,Quartier_20,2025-11-30T14:07:32.512818
Loft calme à Minimes,206590,51,31000,Toulouse,json_import,2025-06-12T14:07:32.512818,Quartier_21,2025-11-30T14:07:32.512818
T1 calme à Roseraie,51517,24,49000,Angers,json_import,2025-10-08T14:07:32.512818,Quartier_22,2025-11-30T14:07:32.512818
Villa calme à Le Corbusier,516285,196,42000,Saint-Étienne,insee,2025-10-19T14:07:32.512818,Quartier_23,2025-11-30T14:07:32.512818
Villa rénové à Écusson,276536,149,30000,Nîmes,csv_import,2025-10-26T14:07:32.512818,Quartier_24,2025-11-30T14:07:32.512818
Maison rénové à Panier,530182,148,13001,Marseille,seloger,2025-11-07T14:07:32.512818,Quartier_25,2025-11-30T14:07:32.512818
T5+ moderne à Saint-Marc,545462,190,29200,Brest,seloger,2025-06-10T14:07:32.512818,Quartier_26,2025-11-30T14:07:32.512818
Maison lumineux à Saint-Michel,472076,123,33000,Bordeaux,seloger,2025-10-07T14:07:32.512818,Quartier_27,2025-11-30T14:07:32.512818
Maison lumineux à Montchapet,504960,155,21000,Dijon,json_import,2025-09-29T14:07:32.512818,Quartier_28,2025-11-30T14:07:32.512818
Studio moderne à Garrigues,63275,29,30000,Nîmes,json_import,2025-07-22T14:07:32.512818,Quartier_29,2025-11-30T14:07:32.512818
Maison moderne à Saint-Cyprien,479550,177,31000,Toulouse,csv_import,2025-10-05T14:07:32.512818,Quartier_30,2025-11-30T14:07:32.512818
T2 bien situé à Villejean,106879,41,35000,Rennes,insee,2025-06-03T14:07:32.512818,Quartier_31,2025-11-30T14:07:32.512818
T1 rénové à Montmartre,259993,26,75001,Paris,insee,2025-07-25T14:07:32.512818,Quartier_32,2025-11-30T14:07:32.512818
T3 calme à Centre,246464,65,67000,Strasbourg,insee,2025-10-21T14:07:32.512818,Quartier_33,2025-11-30T14:07:32.512818
Loft bien situé à Madeleine,291971,94,44000,Nantes,seloger,2025-10-30T14:07:32.512818,Quartier_34,2025-11-30T14:07:32.512818
Loft bien situé à Fives,258507,90,59000,Lille,insee,2025-09-05T14:07:32.512818,Quartier_35,2025-11-30T14:07:32.512818
Duplex moderne à Part-Dieu,165070,28,69001,Lyon,csv_import,2025-08-06T14:07:32.512818,Quartier_36,2025-11-30T14:07:32.512818
T1 lumineux à Presqu'île,85200,19,69001,Lyon,seloger,2025-09-22T14:07:32.512818,Quartier_37,2025-11-30T14:07:32.512818
Loft moderne à Villejean,206321,73,35000,Rennes,insee,2025-10-07T14:07:32.512818,Quartier_38,2025-11-30T14:07:32.512818
Maison lumineux à Centre-ville,497643,188,30000,Nîmes,json_import,2025-11-10T14:07:32.512818,Quartier_39,2025-11-30T14:07:32.512818
Maison moderne à Neustadt,802634,190,67000,Strasbourg,insee,2025-10-05T14:07:32.512818,Quartier_40,2025-11-30T14:07:32.512818
Studio bien situé à Garrigues,48749,16,30000,Nîmes,json_import,2025-06-18T14:07:32.512818,Quartier_41,2025-11-30T14:07:32.512818
Duplex rénové à Presqu'île,342490,96,69001,Lyon,insee,2025-06-03T14:07:32.512818,Quartier_42,2025-11-30T14:07:32.512818
T3 rénové à Presqu'île,218957,54,69001,Lyon,insee,2025-06-15T14:07:32.512818,Quartier_43,2025-11-30T14:07:32.512818
T4 bien situé à Bastille,291417,82,38000,Grenoble,seloger,2025-07-29T14:07:32.512818,Quartier_44,2025-11-30T14:07:32.512818
T2 rénové à Libération,133740,31,06000,Nice,seloger,2025-06-13T14:07:32.512818,Quartier_45,2025-11-30T14:07:32.512818
T5+ calme à Centre,368603,130,63000,Clermont-Ferrand,insee,2025-09-05T14:07:32.512818,Quartier_46,2025-11-30T14:07:32.512818
Appartement rénové à Orangerie,87953,28,67000,Strasbourg,json_import,2025-10-14T14:07:32.512818,Quartier_47,2025-11-30T14:07:32.512818
Maison bien situé à Centre,423716,161,63000,Clermont-Ferrand,json_import,2025-11-20T14:07:32.512818,Quartier_48,2025-11-30T14:07:32.512818
T3 calme à Orangerie,222282,64,67000,Strasbourg,insee,2025-11-14T14:07:32.512818,Quartier_49,2025-11-30T14:07:32.512818
Loft bien situé à Puyricard,182173,47,13100,Aix-en-Provence,csv_import,2025-06-12T14:07:32.512818,Quartier_0,2025-11-30T14:07:32.512818
Studio lumineux à Celleneuve,162313,33,34000,Montpellier,insee,2025-11-02T14:07:32.512818,Quartier_1,2025-11-30T14:07:32.512818
T3 moderne à Jardin Lecoq,100693,50,63000,Clermont-Ferrand,leboncoin,2025-08-15T14:07:32.512818,Quartier_2,2025-11-30T14:07:32.512818
T3 moderne à Roseraie,151007,55,49000,Angers,json_import,2025-08-19T14:07:32.512818,Quartier_3,2025-11-30T14:07:32.512818
Studio calme à Endoume,49199,15,13001,Marseille,seloger,2025-08-26T14:07:32.512818,Quartier_4,2025-11-30T14:07:32.512818
T1 lumineux à Roseraie,79576,26,49000,Angers,leboncoin,2025-07-05T14:07:32.512818,Quartier_5,2025-11-30T14:07:32.512818
Loft rénové à Louvre,908480,57,75001,Paris,leboncoin,2025-09-07T14:07:32.512818,Quartier_6,2025-11-30T14:07:32.512818
T2 bien situé à Carmes,143991,42,31000,Toulouse,csv_import,2025-09-20T14:07:32.512818,Quartier_7,2025-11-30T14:07:32.512818
T3 rénové à Port Marianne,261392,69,34000,Montpellier,csv_import,2025-06-21T14:07:32.512818,Quartier_8,2025-11-30T14:07:32.512818
T3 lumineux à Belle-Beille,166741,57,49000,Angers,json_import,2025-10-14T14:07:32.512818,Quartier_9,2025-11-30T14:07:32.512818
Studio rénové à Centre,149159,35,35000,Rennes,json_import,2025-08-05T14:07:32.512818,Quartier_10,2025-11-30T14:07:32.512818
Appartement lumineux à Écusson,55062,22,30000,Nîmes,leboncoin,2025-08-29T14:07:32.512818,Quartier_11,2025-11-30T14:07:32.512818
Maison rénové à Centre,645643,163,21000,Dijon,insee,2025-08-10T14:07:32.512818,Quartier_12,2025-11-30T14:07:32.512818
Villa moderne à Le Corbusier,329731,180,42000,Saint-Étienne,json_import,2025-07-14T14:07:32.512818,Quartier_13,2025-11-30T14:07:32.512818
Maison bien situé à Champratel,278728,128,63000,Clermont-Ferrand,leboncoin,2025-10-02T14:07:32.512818,Quartier_14,2025-11-30T14:07:32.512818
T2 rénové à Centre,107317,37,42000,Saint-Étienne,seloger,2025-07-05T14:07:32.512818,Quartier_15,2025-11-30T14:07:32.512818
T2 calme à Villejean,100147,34,35000,Rennes,seloger,2025-07-17T14:07:32.512818,Quartier_16,2025-11-30T14:07:32.512818
Loft bien situé à Vieux-Lille,242646,89,59000,Lille,leboncoin,2025-09-24T14:07:32.512818,Quartier_17,2025-11-30T14:07:32.512818
T3 moderne à Antigone,179554,51,34000,Montpellier,csv_import,2025-11-20T14:07:32.512818,Quartier_18,2025-11-30T14:07:32.512818
Duplex lumineux à Fives,241492,77,59000,Lille,leboncoin,2025-08-10T14:07:32.512818,Quartier_19,2025-11-30T14:07:32.512818
T1 moderne à Dervallières,145340,34,44000,Nantes,leboncoin,2025-10-26T14:07:32.512818,Quartier_20,2025-11-30T14:07:32.512818
Duplex rénové à Centre,422726,91,35000,Rennes,seloger,2025-07-22T14:07:32.512818,Quartier_21,2025-11-30T14:07:32.512818
Villa lumineux à Vieux-Port,619542,149,13001,Marseille,json_import,2025-07-11T14:07:32.512818,Quartier_22,2025-11-30T14:07:32.512818
T3 calme à Paillon,259440,69,06000,Nice,csv_import,2025-10-25T14:07:32.512818,Quartier_23,2025-11-30T14:07:32.512818
Studio moderne à Saint-Laurent,150022,34,38000,Grenoble,leboncoin,2025-07-17T14:07:32.512818,Quartier_24,2025-11-30T14:07:32.512818
Loft moderne à Centre,412162,95,35000,Rennes,seloger,2025-10-20T14:07:32.512818,Quartier_25,2025-11-30T14:07:32.512818
Villa moderne à Capitole,1182362,198,31000,Toulouse,csv_import,2025-07-09T14:07:32.512818,Quartier_26,2025-11-30T14:07:32.512818
Studio rénové à Saint-Michel,105754,19,33000,Bordeaux,seloger,2025-08-19T14:07:32.512818,Quartier_27,2025-11-30T14:07:32.512818
Appartement moderne à Champratel,196881,98,63000,Clermont-Ferrand,csv_import,2025-10-17T14:07:32.512818,Quartier_28,2025-11-30T14:07:32.512818
Appartement bien situé à Centre-ville,438219,94,13100,Aix-en-Provence,leboncoin,2025-08-11T14:07:32.512818,Quartier_29,2025-11-30T14:07:32.512818
Maison moderne à Louvre,1446635,127,75001,Paris,json_import,2025-06-21T14:07:32.512818,Quartier_30,2025-11-30T14:07:32.512818
T1 moderne à Jacobins,45175,23,72000,Le Mans,insee,2025-06-24T14:07:32.512818,Quartier_31,2025-11-30T14:07:32.512818
T5+ moderne à Centre,466737,112,35000,Rennes,json_import,2025-09-21T14:07:32.512818,Quartier_32,2025-11-30T14:07:32.512818
T2 moderne à Jacobins,72688,36,72000,Le Mans,leboncoin,2025-07-28T14:07:32.512818,Quartier_33,2025-11-30T14:07:32.512818
Duplex rénové à Brazais,193385,53,35000,Rennes,insee,2025-08-28T14:07:32.512818,Quartier_34,2025-11-30T14:07:32.512818
T2 calme à Écusson,136080,49,30000,Nîmes,leboncoin,2025-07-09T14:07:32.512818,Quartier_35,2025-11-30T14:07:32.512818
Duplex lumineux à Bastille,328430,70,38000,Grenoble,insee,2025-09-17T14:07:32.512818,Quartier_36,2025-11-30T14:07:32.512818
T1 bien situé à Saint-Laurent,78195,31,38000,Grenoble,seloger,2025-07-02T14:07:32.512818,Quartier_37,2025-11-30T14:07:32.512818
T5+ lumineux à Lac de Maine,350496,165,49000,Angers,json_import,2025-09-27T14:07:32.512818,Quartier_38,2025-11-30T14:07:32.512818
Studio rénové à Montmartre,183790,21,75001,Paris,insee,2025-07-07T14:07:32.512818,Quartier_39,2025-11-30T14:07:32.512818
Villa bien situé à Capitole,431999,89,31000,Toulouse,leboncoin,2025-10-12T14:07:32.512818,Quartier_40,2025-11-30T14:07:32.512818
T2 rénové à Graslin,151536,37,44000,Nantes,csv_import,2025-11-21T14:07:32.512818,Quartier_41,2025-11-30T14:07:32.512818
T2 bien situé à Le Corbusier,92903,50,42000,Saint-Étienne,seloger,2025-10-17T14:07:32.512818,Quartier_42,2025-11-30T14:07:32.512818
T3 rénové à Villejean,253446,70,35000,Rennes,seloger,2025-11-18T14:07:32.512818,Quartier_43,2025-11-30T14:07:32.512818
T4 bien situé à Panier,223507,60,13001,Marseille,csv_import,2025-08-03T14:07:32.512818,Quartier_44,2025-11-30T14:07:32.512818
Loft calme à Saint-Michel,179634,43,33000,Bordeaux,seloger,2025-06-06T14:07:32.512818,Quartier_45,2025-11-30T14:07:32.512818
Maison moderne à Marsannay,325348,113,21000,Dijon,csv_import,2025-10-07T14:07:32.512818,Quartier_46,2025-11-30T14:07:32.512818
Duplex bien situé à Part-Dieu,122094,25,69001,Lyon,insee,2025-09-04T14:07:32.512818,Quartier_47,2025-11-30T14:07:32.512818
T4 bien situé à Saint-Germain,812411,83,75001,Paris,csv_import,2025-10-13T14:07:32.512818,Quartier_48,2025-11-30T14:07:32.512818
T4 rénové à Marais,611036,65,75001,Paris,leboncoin,2025-10-19T14:07:32.512818,Quartier_49,2025-11-30T14:07:32.512818
T2 bien situé à Yzeure,86336,38,72000,Le Mans,insee,2025-06-06T14:07:32.512818,Quartier_0,2025-11-30T14:07:32.512818
Villa lumineux à Lambézellec,282526,103,29200,Brest,json_import,2025-09-07T14:07:32.512818,Quartier_1,2025-11-30T14:07:32.512818
T5+ bien situé à Faubourg North,542330,185,21000,Dijon,csv_import,2025-09-21T14:07:32.512818,Quartier_2,2025-11-30T14:07:32.512818
Loft calme à Dervallières,256582,80,44000,Nantes,seloger,2025-07-03T14:07:32.512818,Quartier_3,2025-11-30T14:07:32.512818
T2 bien situé à Celleneuve,147468,40,34000,Montpellier,leboncoin,2025-08-13T14:07:32.512818,Quartier_4,2025-11-30T14:07:32.512818
Villa moderne à Centre,458632,98,35000,Rennes,json_import,2025-10-14T14:07:32.512818,Quartier_5,2025-11-30T14:07:32.512818
T5+ lumineux à Saint-Germain,1279128,91,75001,Paris,seloger,2025-06-17T14:07:32.512818,Quartier_6,2025-11-30T14:07:32.512818
Villa lumineux à Orangerie,340371,96,67000,Strasbourg,json_import,2025-11-06T14:07:32.512818,Quartier_7,2025-11-30T14:07:32.512818
Villa moderne à Esquermes,682303,195,59000,Lille,leboncoin,2025-08-21T14:07:32.512818,Quartier_8,2025-11-30T14:07:32.512818
